,brick row,shoe column,shoe row,results
718,18,1,8,1.0062996991937966e-07
719,18,1,9,1.1669139021359763e-07
720,2,2,1,0.000815202558269992
721,2,2,10,3.110534076111367e-05
722,2,2,11,1.826301392254837e-05
723,2,2,12,1.138194249468597e-05
724,2,2,13,7.442288607250843e-06
725,2,2,14,5.06187924220968e-06
726,2,2,15,3.55798121001769e-06
727,2,2,16,2.5715096823192866e-06
728,2,2,17,1.903407456382057e-06
729,2,2,18,1.4382780656591003e-06
730,2,2,2,0.0038593546359639653
731,2,2,3,0.01293133337455373
732,2,2,4,0.012931333007727789
733,2,2,5,0.0038593379995251597
734,2,2,6,0.0008152017064879439
735,2,2,7,0.00027309725967229547
736,2,2,8,0.00011625066595317292
737,2,2,9,5.716899028119316e-05
738,2,3,1,0.0006608549383553924
739,2,3,10,2.4333741108673974e-05
740,2,3,11,1.4251516566463002e-05
741,2,3,12,8.866002443406046e-06
742,2,3,13,5.789573747263562e-06
743,2,3,14,3.933884275027315e-06
744,2,3,15,2.763009566575804e-06
745,2,3,16,1.995755304711874e-06
746,2,3,17,1.4765354072195587e-06
747,2,3,18,1.1152889205169738e-06
748,2,3,2,0.0034663924921014273
749,2,3,3,0.013194122159466116
750,2,3,4,0.013194141721069481
751,2,3,5,0.0034663956590926565
752,2,3,6,0.0006608542209808801
753,2,3,7,0.00021738354014806273
754,2,3,8,9.175732115260484e-05
755,2,3,9,4.488418266705395e-05
756,2,4,1,0.0014391425080362635
757,2,4,10,4.1568982518418166e-05
758,2,4,11,2.3694774584575473e-05
759,2,4,12,1.4459826365387963e-05
760,2,4,13,9.310689727501888e-06
761,2,4,14,6.260203909029159e-06
762,2,4,15,4.361634098667568e-06
763,2,4,16,3.130678267389903e-06
764,2,4,17,2.304618145503117e-06
765,2,4,18,1.7337432837819025e-06
766,2,4,2,0.005581631313769712
767,2,4,3,0.013387282977076358
768,2,4,4,0.013387297544083696
769,2,4,5,0.005581629484104268
770,2,4,6,0.0014391421309988739
771,2,4,7,0.00044311748199191966
772,2,4,8,0.00017265378371582026
773,2,4,9,7.973999113235428e-05
774,2,1,1,0.0012137745578340937
775,2,1,10,3.160403025037929e-05
776,2,1,11,1.7929753642009483e-05
777,2,1,12,1.090714251880169e-05
778,2,1,13,7.00753569890828e-06
779,2,1,14,4.704020514504477e-06
780,2,1,15,3.2734237292761123e-06
781,2,1,16,2.347389292847976e-06
782,2,1,17,1.726737010765622e-06
783,2,1,18,1.2982439800792888e-06
784,2,1,2,0.005377404273880803
785,2,1,3,0.014167273494843412
786,2,1,4,0.014167288876228411
787,2,1,5,0.0053774022713550425
788,2,1,6,0.00121377423508138
789,2,1,7,0.00035262659709503204
790,2,1,8,0.00013397647819431147
791,2,1,9,6.108101915440021e-05
792,3,2,1,0.00011625073783787223
793,3,2,10,0.00011625080659881493
794,3,2,11,5.7169057113933125e-05
795,3,2,12,3.1105300737061984e-05
796,3,2,13,1.8263002804848335e-05
797,3,2,14,1.1381947870982647e-05
798,3,2,15,7.442287458711471e-06
799,3,2,16,5.061878518792276e-06
800,3,2,17,3.5579803300019817e-06
801,3,2,18,2.5715093327607337e-06
802,3,2,2,0.000273097513035715
803,3,2,3,0.0008152017969584185
804,3,2,4,0.003859353159078969
805,3,2,5,0.012931344024772008
806,3,2,6,0.012931328161052
807,3,2,7,0.003859336522865674
808,3,2,8,0.0008152014403664463
809,3,2,9,0.0002730971824959364
810,3,3,1,9.175738308156358e-05
811,3,3,10,9.175743239381781e-05
812,3,3,11,4.4884235203695766e-05
813,3,3,12,2.433370977287548e-05
814,3,3,13,1.4251507888284165e-05
815,3,3,14,8.866006631053074e-06
816,3,3,15,5.789572851820578e-06
817,3,3,16,3.933883711760007e-06
818,3,3,17,2.7630088826823806e-06
819,3,3,18,1.9957550332796486e-06
820,3,3,2,0.0002173837534957675
821,3,3,3,0.0006608543241312741
822,3,3,4,0.003466391137717117
823,3,3,5,0.013194132758354227
824,3,3,6,0.013194136572822002
825,3,3,7,0.003466394305399902
826,3,3,8,0.0006608540034506029
827,3,3,9,0.00021738347833801685
828,3,4,1,0.0001726538747203373
829,3,4,10,0.00017265399756609845
830,3,4,11,7.974008576120085e-05
831,3,4,12,4.156892852501735e-05
832,3,4,13,2.3694760112254633e-05
833,3,4,14,1.445983319155892e-05
834,3,4,15,9.310688254039158e-06
835,3,4,16,6.260202994910198e-06
836,3,4,17,4.361633010690443e-06
837,3,4,18,3.1306778393038444e-06
838,3,4,2,0.00044311781447244574
839,3,4,3,0.001439141172928481
840,3,4,4,0.005581629260683111
841,3,4,5,0.013387294812073132
842,3,4,6,0.013387293321035878
843,3,4,7,0.0055816274308916995
844,3,4,8,0.0014391416408368123
845,3,4,9,0.0004431173487838987
846,3,1,1,0.00013397654942891307
847,3,1,10,0.00013397664514620017
848,3,1,11,6.108109186035616e-05
849,3,1,12,3.160398913788249e-05
850,3,1,13,1.7929742685779e-05
851,3,1,14,1.0907147667659236e-05
852,3,1,15,7.007534586093679e-06
853,3,1,16,4.704019825621663e-06
854,3,1,17,3.2734229118164115e-06
855,3,1,18,2.347388971620419e-06
856,3,1,2,0.00035262686662464274
857,3,1,3,0.0012137734482894542
858,3,1,4,0.00537740222299883
859,3,1,5,0.01416728579882449
860,3,1,6,0.014167284092123207
861,3,1,7,0.005377400220214042
862,3,1,8,0.0012137738122053817
863,3,1,9,0.000352626489457611
864,4,2,1,3.110531172757459e-05
865,4,2,10,0.000815202884913958
866,4,2,11,0.00027309760991179043
867,4,2,12,0.00011625067790362381
868,4,2,13,5.716903438006911e-05
869,4,2,14,3.1105321643912e-05
870,4,2,15,1.826300280484043e-05
871,4,2,16,1.1381947870978752e-05
872,4,2,17,7.4422866321308375e-06
873,4,2,18,5.061878516304183e-06
874,4,2,2,5.716901793230796e-05
875,4,2,3,0.00011625056817977311
876,4,2,4,0.00027309727624498395
877,4,2,5,0.000815202292049014
878,4,2,6,0.003859353158578888
879,4,2,7,0.012931344025870211
880,4,2,8,0.012931328160961732
881,4,2,9,0.0038593365228566713
882,4,3,1,2.4333719577593226e-05
883,4,3,10,0.0006608551891858151
884,4,3,11,0.00021738382002818528
885,4,3,12,9.175733073802632e-05
886,4,3,13,4.488421738849555e-05
887,4,3,14,2.4333726148191235e-05
888,4,3,15,1.4251507888251678e-05
889,4,3,16,8.866006631035696e-06
890,4,3,17,5.789572209115007e-06
891,4,3,18,3.933883710499051e-06
892,4,3,2,4.488420683172606e-05
893,4,3,3,9.175724882072423e-05
894,4,3,4,0.00021738356281439156
895,4,3,5,0.0006608547207119645
896,4,3,6,0.0034663911379378284
897,4,3,7,0.013194132758147549
898,4,3,8,0.013194136573038162
899,4,3,9,0.003466394305334308
900,4,4,1,4.156893953789017e-05
901,4,4,10,0.0014391442052911093
902,4,4,11,0.00044311806826521764
903,4,4,12,0.00017265380479816595
904,4,4,13,7.974005476008182e-05
905,4,4,14,4.156895687119777e-05
906,4,4,15,2.369476011224375e-05
907,4,4,16,1.4459833191553862e-05
908,4,4,17,9.310687225850883e-06
909,4,4,18,6.260203004277848e-06
910,4,4,2,7.974002338004209e-05
911,4,4,3,0.00017265361518012013
912,4,4,4,0.00044311739014364534
913,4,4,5,0.0014391420177198898
914,4,4,6,0.0055816292604154265
915,4,4,7,0.013387294812375888
916,4,4,8,0.01338729332099036
917,4,4,9,0.005581627430876596
918,4,1,1,3.160399756472585e-05
919,4,1,10,0.001213776048264991
920,4,1,11,0.00035262707008375396
921,4,1,12,0.0001339764952186813
922,4,1,13,6.108106821034978e-05
923,4,1,14,3.160401074062711e-05
924,4,1,15,1.7929742685729224e-05
925,4,1,16,1.0907147667638208e-05
926,4,1,17,7.007533812865161e-06
927,4,1,18,4.704019833955425e-06
928,4,1,2,6.108104407000763e-05
929,4,1,3,0.00013397634662943114
930,4,1,4,0.00035262651734579433
931,4,1,5,0.0012137741348045778
932,4,1,6,0.0053774022230098
933,4,1,7,0.014167285798582752
934,4,1,8,0.01416728409236257
935,4,1,9,0.00537740022023931
936,5,2,1,1.1381943911857263e-05
937,5,2,10,0.01293134365733534
938,5,2,11,0.003859344592159458
939,5,2,12,0.0008152019150998009
940,5,2,13,0.0002730975145979637
941,5,2,14,0.00011625076273218402
942,5,2,15,5.716903437974411e-05
943,5,2,16,3.1105321643787764e-05
944,5,2,17,1.82630008610805e-05
945,5,2,18,1.1381948044313528e-05
946,5,2,2,1.8262996672735888e-05
947,5,2,3,3.110526991405084e-05
948,5,2,4,5.7168983811436755e-05
949,5,2,5,0.00011625065591285775
950,5,2,6,0.0002730972762538796
951,5,2,7,0.0008152022921132422
952,5,2,8,0.0038593531591058837
953,5,2,9,0.012931344024288012
954,5,3,1,8.866003899381018e-06
955,5,3,10,0.013194152320007597
956,5,3,11,0.0034664021431229665
957,5,3,12,0.0006608543979882307
958,5,3,13,0.00021738374451686702
959,5,3,14,9.175739786799367e-05
960,5,3,15,4.488421738824865e-05
961,5,3,16,2.4333726148095754e-05
962,5,3,17,1.4251506372842886e-05
963,5,3,18,8.866006768729878e-06
964,5,3,2,1.4251503732735753e-05
965,5,3,3,2.433368682694025e-05
966,5,3,4,4.488417986508821e-05
967,5,3,5,9.175731786895972e-05
968,5,3,6,0.00021738356281819366
969,5,3,7,0.000660854720743089
970,5,3,8,0.0034663911380133656
971,5,3,9,0.013194132757899369
972,5,4,1,1.4459826813344114e-05
973,5,4,10,0.013387309378622906
974,5,4,11,0.005581637024267765
975,5,4,12,0.0014391425006523896
976,5,4,13,0.00044311792068640307
977,5,4,14,0.00017265393456747965
978,5,4,15,7.974005475953217e-05
979,5,4,16,4.156895687100188e-05
980,5,4,17,2.369475761732765e-05
981,5,4,18,1.445983346268561e-05
982,5,4,2,2.369474989668941e-05
983,5,4,3,4.1568882845834137e-05
984,5,4,4,7.973997204151872e-05
985,5,4,5,0.000172653741177261
986,5,4,6,0.0004431173901615102
987,5,4,7,0.001439142017814375
988,5,4,8,0.00558162926036808
989,5,4,9,0.01338729481182384
990,5,1,1,1.0907142865682837e-05
991,5,1,10,0.014167301180177665
992,5,1,11,0.005377409990752694
993,5,1,12,0.0012137745869210091
994,5,1,13,0.00035262695440101523
995,5,1,14,0.00013397659661745052
996,5,1,15,6.108106820991994e-05
997,5,1,16,3.1604010740490173e-05
998,5,1,17,1.792974080094166e-05
999,5,1,18,1.0907147877797173e-05
1000,5,1,2,1.792973496804746e-05
1001,5,1,3,3.160395435910488e-05
1002,5,1,4,6.108100421028916e-05
1003,5,1,5,0.00013397644368198891
1004,5,1,6,0.00035262651735333447
1005,5,1,7,0.0012137741348502203
1006,5,1,8,0.00537740222295058
1007,5,1,9,0.014167285798510497
1008,6,2,1,5.061877021631483e-06
1009,6,2,10,0.0038593556741082545
1010,6,2,11,0.012931356421649678
1011,6,2,12,0.012931330583387215
1012,6,2,13,0.0038593412960346643
1013,6,2,14,0.000815202295710202
1014,6,2,15,0.000273097434793594
1015,6,2,16,0.00011625073627632351
1016,6,2,17,5.7169018014209036e-05
1017,6,2,18,3.110531793490328e-05
1018,6,2,2,7.442285368528102e-06
1019,6,2,3,1.138193029851314e-05
1020,6,2,4,1.8262990003872994e-05
1021,6,2,5,3.1105298755215805e-05
1022,6,2,6,5.7168990189405654e-05
1023,6,2,7,0.00011625067041874311
1024,6,2,8,0.000273097314837708
1025,6,2,9,0.000815202425134379
1026,6,3,1,3.933882676231312e-06
1027,6,3,10,0.003466393285270134
1028,6,3,11,0.0131941453566693
1029,6,3,12,0.013194139147006612
1030,6,3,13,0.003466398901229979
1031,6,3,14,0.000660854705087303
1032,6,3,15,0.0002173836800885895
1033,6,3,16,9.17573767728585e-05
1034,6,3,17,4.4884204481535185e-05
1035,6,3,18,2.4333723236894356e-05
1036,6,3,2,5.789571434051189e-06
1037,6,3,3,8.865993289968631e-06
1038,6,3,4,1.4251498505290109e-05
1039,6,3,5,2.4333709372263992e-05
1040,6,3,6,4.488418489485882e-05
1041,6,3,7,9.175732937942777e-05
1042,6,3,8,0.00021738359372568827
1043,6,3,9,0.0006608548295253755
1044,6,4,1,6.260200602484769e-06
1045,6,4,10,0.005581633401179917
1046,6,4,11,0.013387307893862348
1047,6,4,12,0.013387295432213736
1048,6,4,13,0.005581633254315656
1049,6,4,14,0.0014391431681615382
1050,6,4,15,0.0004431177751316979
1051,6,4,16,0.00017265389064159822
1052,6,4,17,7.974003069669436e-05
1053,6,4,18,4.156895171416597e-05
1054,6,4,2,9.310684811843106e-06
1055,6,4,3,1.4459809417216132e-05
1056,6,4,4,2.369474078792852e-05
1057,6,4,5,4.156892104541773e-05
1058,6,4,6,7.973998139753675e-05
1059,6,4,7,0.00017265376402154583
1060,6,4,8,0.0004431174567569483
1061,6,4,9,0.0014391422628534016
1062,6,1,1,4.704018032320629e-06
1063,6,1,10,0.005377406012196895
1064,6,1,11,0.014167299549733923
1065,6,1,12,0.01416728648435958
1066,6,1,13,0.005377406130988341
1067,6,1,14,0.0012137751416787816
1068,6,1,15,0.00035262683359025523
1069,6,1,16,0.00013397656166962743
1070,6,1,17,6.108104959481074e-05
1071,6,1,18,3.160400679324987e-05
1072,6,1,2,7.0075320029897776e-06
1073,6,1,3,1.090712973222811e-05
1074,6,1,4,1.7929728021990692e-05
1075,6,1,5,3.160398335854748e-05
1076,6,1,6,6.108101143719952e-05
1077,6,1,7,0.00013397646160738985
1078,6,1,8,0.0003526265711769764
1079,6,1,9,0.001213774346318212
1080,7,2,1,2.5715087422413837e-06
1081,7,2,10,0.00027309758526528023
1082,7,2,11,0.0008152032618519559
1083,7,2,12,0.0038593531591057857
1084,7,2,13,0.012931349011320056
1085,7,2,14,0.012931335910050868
1086,7,2,15,0.0038593405571629366
1087,7,2,16,0.00081520216265308
1088,7,2,17,0.00027309737237650184
1089,7,2,18,0.00011625073096196266
1090,7,2,2,3.557979948396841e-06
1091,7,2,3,5.061871240617977e-06
1092,7,2,4,7.442283422590574e-06
1093,7,2,5,1.1381941589223383e-05
1094,7,2,6,1.82629925025432e-05
1095,7,2,7,3.110530367587173e-05
1096,7,2,8,5.7169000871756085e-05
1097,7,2,9,0.00011625069687541423
1098,7,3,1,1.9957546292324086e-06
1099,7,3,10,0.00021738380916880108
1100,7,3,11,0.0006608555118735655
1101,7,3,12,0.003466391137899629
1102,7,3,13,0.013194137770348785
1103,7,3,14,0.013194144446672348
1104,7,3,15,0.0034663982242339342
1105,7,3,16,0.0006608545963039287
1106,7,3,17,0.0002173836303044628
1107,7,3,18,9.175737263479941e-05
1108,7,3,2,2.7630086686482455e-06
1109,7,3,3,3.933878182723062e-06
1110,7,3,4,5.789569916201641e-06
1111,7,3,5,8.866002083937045e-06
1112,7,3,6,1.4251500464714209e-05
1113,7,3,7,2.4333713245529613e-05
1114,7,3,8,4.4884193347893115e-05
1115,7,3,9,9.17573504743372e-05
1116,7,4,1,3.1306768702163425e-06
1117,7,4,10,0.0004431178974603519
1118,7,4,11,0.0014391437223481112
1119,7,4,12,0.005581629260539052
1120,7,4,13,0.01338730029705415
1121,7,4,14,0.013387301350135317
1122,7,4,15,0.005581632227399088
1123,7,4,16,0.0014391429230601895
1124,7,4,17,0.00044311767163175675
1125,7,4,18,0.00017265388397619155
1126,7,4,2,4.361632186869589e-06
1127,7,4,3,6.260193439070562e-06
1128,7,4,4,9.31068230301196e-06
1129,7,4,5,1.4459823745040776e-05
1130,7,4,6,2.3694744218999836e-05
1131,7,4,7,4.1568928109206004e-05
1132,7,4,8,7.973999771056505e-05
1133,7,4,9,0.00017265380794889818
1134,7,1,1,2.3473882467473915e-06
1135,7,1,10,0.0003526269233359291
1136,7,1,11,0.0012137755960885687
1137,7,1,12,0.005377402223009194
1138,7,1,13,0.014167291478241093
1139,7,1,14,0.014167292636158874
1140,7,1,15,0.005377405105479798
1141,7,1,16,0.0012137749302110015
1142,7,1,17,0.0003526267508482402
1143,7,1,18,0.00013397655674843293
1144,7,1,2,3.273422296993996e-06
1145,7,1,3,4.704012648167429e-06
1146,7,1,4,7.007530106829865e-06
1147,7,1,5,1.0907140538212516e-05
1148,7,1,6,1.792973064063086e-05
1149,7,1,7,3.160398879154182e-05
1150,7,1,8,6.108102413989056e-05
1151,7,1,9,0.00013397649655513553
1152,8,2,1,1.4382775811473324e-06
1153,8,2,10,5.716904952847657e-05
1154,8,2,11,0.00011625079185972205
1155,8,2,12,0.00027309729554022855
1156,8,2,13,0.000815202606097145
1157,8,2,14,0.0038593544165959697
1158,8,2,15,0.012931350223044313
1159,8,2,16,0.012931335740054997
1160,8,2,17,0.003859339131256939
1161,8,2,18,0.000815202135018441
1162,8,2,2,1.903407019603887e-06
1163,8,2,3,2.571505710617608e-06
1164,8,2,4,3.557978969588287e-06
1165,8,2,5,5.061875990681406e-06
1166,8,2,6,7.442283709725653e-06
1167,8,2,7,1.1381942066013931e-05
1168,8,2,8,1.8262993338261945e-05
1169,8,2,9,3.110530524139045e-05
1170,8,3,1,1.1152885705950305e-06
1171,8,3,10,4.488423149285275e-05
1172,8,3,11,9.175742527867437e-05
1173,8,3,12,0.00021738357827023007
1174,8,3,13,0.0006608549734002599
1175,8,3,14,0.003466392211589497
1176,8,3,15,0.013194139057489968
1177,8,3,16,0.013194144302889024
1178,8,3,17,0.003466396787049328
1179,8,3,18,0.00066085457348795
1180,8,3,2,1.4765351053195624e-06
1181,8,3,3,1.995752275931079e-06
1182,8,3,4,2.7630079069685133e-06
1183,8,3,5,3.933881873180639e-06
1184,8,3,6,5.789570140067588e-06
1185,8,3,7,8.866002456304087e-06
1186,8,3,8,1.4251501118897051e-05
1187,8,3,9,2.4333714474757466e-05
1188,8,4,1,1.7337425698339132e-06
1189,8,4,10,7.974006439083532e-05
1190,8,4,11,0.000172653945364831
1191,8,4,12,0.00044311742344824276
1192,8,4,13,0.001439142562651334
1193,8,4,14,0.00558163133092466
1194,8,4,15,0.013387301352836896
1195,8,4,16,0.01338730113367279
1196,8,4,17,0.005581630731809533
1197,8,4,18,0.0014391428787207292
1198,8,4,2,2.304617438237628e-06
1199,8,4,3,3.130673171141471e-06
1200,8,4,4,4.361630958816194e-06
1201,8,4,5,6.260199294013654e-06
1202,8,4,6,9.31068267137809e-06
1203,8,4,7,1.445982436900333e-05
1204,8,4,8,2.3694745342241835e-05
1205,8,4,9,4.1568930291642907e-05
1206,8,1,1,1.2982434459698608e-06
1207,8,1,10,6.108107505275198e-05
1208,8,1,11,0.00013397660256972904
1209,8,1,12,0.00035262654426092483
1210,8,1,13,0.0012137745837961047
1211,8,1,14,0.00537740411757702
1212,8,1,15,0.014167292674277883
1213,8,1,16,0.014167292399986762
1214,8,1,17,0.005377403521106258
1215,8,1,18,0.0012137748908277429
1216,8,1,2,1.7267364818050716e-06
1217,8,1,3,2.347385472338947e-06
1218,8,1,4,3.2734213724475615e-06
1219,8,1,5,4.7040170456271306e-06
1220,8,1,6,7.007530385040755e-06
1221,8,1,7,1.0907141010854054e-05
1222,8,1,8,1.792973149499074e-05
1223,8,1,9,3.160399046162418e-05
1224,9,2,1,8.650352295067961e-07
1225,9,2,10,1.8263010972961554e-05
1226,9,2,11,3.110533497741922e-05
1227,9,2,12,5.716899553033482e-05
1228,9,2,13,0.0001162507275117662
1229,9,2,14,0.0002730974500475761
1230,9,2,15,0.000815202843462634
1231,9,2,16,0.0038593559897703356
1232,9,2,17,0.012931349666585067
1233,9,2,18,0.01293133469340688
1234,9,2,2,1.106593447275804e-06
1235,9,2,3,1.438275959651866e-06
1236,9,2,4,1.9034066417351381e-06
1237,9,2,5,2.5715082726892805e-06
1238,9,2,6,3.5579792438638854e-06
1239,9,2,7,5.061876415725218e-06
1240,9,2,8,7.4422843955522385e-06
1241,9,2,9,1.1381943227309512e-05
1242,9,3,1,6.70388974349633e-07
1243,9,3,10,1.4251514875872992e-05
1244,9,3,11,2.4333737727767217e-05
1245,9,3,12,4.488418912128731e-05
1246,9,3,13,9.175737445072414e-05
1247,9,3,14,0.000217383701444781
1248,9,3,15,0.0006608551706799304
1249,9,3,16,0.0034663938034031985
1250,9,3,17,0.013194138519539484
1251,9,3,18,0.013194143240511488
1252,9,3,2,8.578180978836377e-07
1253,9,3,3,1.1152873131283123e-06
1254,9,3,4,1.47653481175044e-06
1255,9,3,5,1.9957542641647044e-06
1256,9,3,6,2.7630081203846274e-06
1257,9,3,7,3.933882204281968e-06
1258,9,3,8,5.789570675088638e-06
1259,9,3,9,8.866003363962147e-06
1260,9,4,1,1.035839166671278e-06
1261,9,4,10,2.369476813970521e-05
1262,9,4,11,4.1568969840776284e-05
1263,9,4,12,7.973998955361028e-05
1264,9,4,13,0.00017265384898018288
1265,9,4,14,0.0004431176771008974
1266,9,4,15,0.00143914299256143
1267,9,4,16,0.005581632950807022
1268,9,4,17,0.013387300617423045
1269,9,4,18,0.01338730004433224
1270,9,4,2,1.3290868480567316e-06
1271,9,4,3,1.7337406133179987e-06
1272,9,4,4,2.3046169729728077e-06
1273,9,4,5,3.1306762870273647e-06
1274,9,4,6,4.36163130276154e-06
1275,9,4,7,6.260199833978483e-06
1276,9,4,8,9.310683557417232e-06
1277,9,4,9,1.4459825903123823e-05
1278,9,1,1,7.749698680365494e-07
1279,9,1,10,1.7929748736530557e-05
1280,9,1,11,3.1604020507540325e-05
1281,9,1,12,6.108101778828053e-05
1282,9,1,13,0.00013397652760576589
1283,9,1,14,0.00035262674725140207
1284,9,1,15,0.0012137749711727932
1285,9,1,16,0.005377405869306188
1286,9,1,17,0.0141672919704504
1287,9,1,18,0.014167291243249286
1288,9,1,2,9.947571172994113e-07
1289,9,1,3,1.2982419807208718e-06
1290,9,1,4,1.7267361324306865e-06
1291,9,1,5,2.347387808305005e-06
1292,9,1,6,3.273421631370948e-06
1293,9,1,7,4.704017452858758e-06
1294,9,1,8,7.007531054903887e-06
1295,9,1,9,1.0907142174564664e-05
